Name	Description	chrom	type	start_hg19	end_hg19	strand	ts_id	gene_type	gene_status	loci_level	alias_symbol	official_name	SNP	SNP_chr	SNP_pos_hg19	char	dist	cap4_enhancer_no	fantom5_enhancer_no	gross	dnm	de	neuron_count	oligo_count	micro_count	fetal_enhancer	adult_enhancer	fantom5	cap4	DTS	neuron_P	micro_P	oligo_P	fetal_P	adult_P	DE	weight	pp	num
ENSG00000134817	APLNR	chr11	gene	57001051	57004726	-	ENSG00000134817.7	protein_coding	KNOWN	2	APLNR	APLNR	rs9420	chr11	57510294	rs9420:ENSG00000134817	505568	118	1	0.99635	0.9668	0.3805	0	0	0	11	0	0.488977072310406	0.197530864197531	0.512786596119929	1	1	1	0.303350970017637	1	0.49294532627866	1.37525252346158	0.000133181126331811	7
ENSG00000084234	APLP2	chr11	gene	129939732	130014699	+	ENSG00000084234.11	protein_coding	KNOWN	1	APLP2	APLP2	rs10791097	chr11	130718630	rs10791097:ENSG00000084234	778898	50	8	0.99635	0.9668	0.9646	2	0	10	14	0	0.0824514991181658	0.510141093474427	0.75	0.328924162257496	0.0811287477954145	1	0.243827160493827	1	0.985449735449735	0.302339230251754	0.000133181126331811	7
ENSG00000128383	APOBEC3A	chr22	gene	39348746	39359188	+	ENSG00000128383.8	protein_coding	KNOWN	2	APOBEC3A	APOBEC3A	chr22_39987017_D	chr22	39987017	chr22_39987017_D:ENSG00000128383	638271	25	16	0.99635	0.9668	0.460459827631235	0	0	0	2	0	0.0242504409171076	0.638447971781305	0.641093474426808	1	1	1	0.717813051146384	1	0.602292768959436	0.951591631471085	0.000209284627092846	11
ENSG00000179750	APOBEC3B	chr22	gene	39378352	39388809	+	ENSG00000179750.11	protein_coding	KNOWN	1	APOBEC3B	APOBEC3B	chr22_39987017_D	chr22	39987017	chr22_39987017_D:ENSG00000179750	608665	36	1	0.99635	0.9668	0.54501565506376	0	0	0	8	0	0.488977072310406	0.580246913580247	0.6168430335097	1	1	1	0.395943562610229	1	0.697089947089947	0.843981517820332	3.80517503805175e-05	2
ENSG00000244509	APOBEC3C	chr22	gene	39410088	39414931	+	ENSG00000244509.2	protein_coding	KNOWN	2	APOBEC3C	APOBEC3C	chr22_39987017_D	chr22	39987017	chr22_39987017_D:ENSG00000244509	576929	0	0	0.99635	0.9668	0.516395228879809	2	0	9	6	4	1	1	0.585978835978836	0.328924162257496	0.0943562610229277	1	0.47663139329806	0.205026455026455	0.671075837742504	2.5179609918207	0.00030441400304414	16
ENSG00000243811	APOBEC3D	chr22	gene	39410368	39429256	+	ENSG00000243811.2	protein_coding	KNOWN	2	APOBEC3D	APOBEC3D	chr22_39987017_D	chr22	39987017	chr22_39987017_D:ENSG00000243811	576649	0	4	0.99635	0.9668	0.292411755941155	0	0	1	6	4	0.19620811287478	1	0.584656084656085	1	0.327601410934744	1	0.47663139329806	0.205026455026455	0.374779541446208	3.1027650687254	0.000133181126331811	7
ENSG00000128394	APOBEC3F	chr22	gene	39436609	39449915	+	ENSG00000128394.12	protein_coding	KNOWN	1	APOBEC3F	APOBEC3F	chr22_39987017_D	chr22	39987017	chr22_39987017_D:ENSG00000128394	550408	0	0	0.99635	0.9668	0.373437086863723	0	0	0	4	0	1	1	0.555996472663139	1	1	1	0.569664902998236	1	0.487213403880071	1.30604637977851	0.00015220700152207	8
ENSG00000239713	APOBEC3G	chr22	gene	39436924	39483748	+	ENSG00000239713.3	protein_coding	KNOWN	2	APOBEC3G	APOBEC3G	chr22_39987017_D	chr22	39987017	chr22_39987017_D:ENSG00000239713	550093	0	7	0.99635	0.9668	0.3634	3	0	2	5	0	0.0974426807760141	1	0.555555555555556	0.27336860670194	0.271604938271605	1	0.514550264550265	1	0.475308641975309	1.33157757828082	0.000209284627092846	11
ENSG00000100298	APOBEC3H	chr22	gene	39493229	39500072	+	ENSG00000100298.11	protein_coding	KNOWN	1	APOBEC3H	APOBEC3H	chr22_39987017_D	chr22	39987017	chr22_39987017_D:ENSG00000100298	493788	45	4	0.99635	0.9668	0.360861536416799	0	0	0	7	3	0.19620811287478	0.532627865961199	0.499118165784832	1	1	1	0.432539682539683	0.229276895943563	0.46957671957672	2.9236608460608	0.000190258751902588	10
ENSG00000175336	APOF	chr12	gene	56754353	56756607	-	ENSG00000175336.8	protein_coding	KNOWN	2	APOF	APOF	rs12826178	chr12	57622371	rs12826178:ENSG00000175336	865764	77	2	0.99635	0.9668	0.480207749904659	0	0	0	0	0	0.346119929453263	0.378747795414462	0.824074074074074	1	1	1	1	1	0.630070546737213	0.655418344309855	1.90258751902588e-05	1
ENSG00000256053	APOPT1	chr14	gene	104029299	104073860	+	ENSG00000256053.2	protein_coding	KNOWN	2	APOPT1	APOPT1	rs12887734	chr14	104046834	rs12887734:ENSG00000256053	17535	8	0	0.99635	0.9668	0.463116905035054	0	0	0	14	43	1	0.740299823633157	0.0238095238095238	1	1	1	0.243827160493827	0.0105820105820106	0.606701940035273	8.78598709913742	0.000875190258751903	46
ENSG00000120318	ARAP3	chr5	gene	141013251	141061788	-	ENSG00000120318.10	protein_coding	KNOWN	1	ARAP3	ARAP3	chr5_140143664_I	chr5	140143664	chr5_140143664_I:ENSG00000120318	918124	69	2	0.99635	0.9668	0.9847	14	2	22	36	4	0.346119929453263	0.420634920634921	0.876102292768959	0.0604056437389771	0.0224867724867725	0.17989417989418	0.0489417989417989	0.205026455026455	0.995590828924162	1.72130760169415	0.000285388127853881	15
ENSG00000198576	ARC	chr8	gene	143692410	143695833	-	ENSG00000198576.1	protein_coding	KNOWN	2	ARC	ARC	rs4129585	chr8	143312933	rs4129585:ENSG00000198576	382900	37	0	0.99635	0.9668	0.4033	2	0	0	32	9	1	0.574514991181658	0.384920634920635	0.328924162257496	1	1	0.0621693121693122	0.121252204585538	0.520282186948854	3.71798462357704	0.000380517503805175	20
ENSG00000149182	ARFGAP2	chr11	gene	47185848	47198676	-	ENSG00000149182.9	protein_coding	KNOWN	1	ARFGAP2	ARFGAP2	chr11_46350213_D	chr11	46350213	chr11_46350213_D:ENSG00000149182	848463	146	0	0.99635	0.9668	0.8273	6	2	4	13	11	1	0.115520282186949	0.810405643738977	0.148589065255732	0.189594356261023	0.17989417989418	0.265432098765432	0.100529100529101	0.913139329805996	2.59839520127727	0.000627853881278539	33
ENSG00000242247	ARFGAP3	chr22	gene	43192508	43267429	-	ENSG00000242247.5	protein_coding	KNOWN	2	ARFGAP3	ARFGAP3	rs6002655	chr22	42603814	rs6002655:ENSG00000242247	663615	92	24	0.99635	0.9668	0.7174	0	0	2	0	0	0.00793650793650794	0.309964726631393	0.665784832451499	1	0.271604938271605	1	1	1	0.848765432098765	0.570761153164431	0.000133181126331811	7
ENSG00000124198	ARFGEF2	chr20	gene	47538275	47653230	+	ENSG00000124198.7	protein_coding	KNOWN	2	ARFGEF2	ARFGEF2	rs7267348	chr20	48131036	rs7267348:ENSG00000124198	592761	145	1	0.99635	0.9668	0.01585	2	8	18	10	0	0.488977072310406	0.1168430335097	0.603615520282187	0.328924162257496	0.0379188712522046	0.0599647266313933	0.327160493827161	1	0.0564373897707231	3.37944124048722	0.000665905631659056	35
ENSG00000175220	ARHGAP1	chr11	gene	46698630	46722165	-	ENSG00000175220.6	protein_coding	KNOWN	2	ARHGAP1	ARHGAP1	chr11_46350213_D	chr11	46350213	chr11_46350213_D:ENSG00000175220	371952	107	0	0.99635	0.9668	0.252	0	6	0	7	9	1	0.240740740740741	0.372134038800705	1	1	0.0758377425044092	0.432539682539683	0.121252204585538	0.332451499118166	4.19964503427244	0.00116057838660578	61
ENSG00000124143	ARHGAP40	chr20	gene	37230577	37279678	+	ENSG00000124143.6	protein_coding	KNOWN	2	ARHGAP40	ARHGAP40	rs6065094	chr20	37453194	rs6065094:ENSG00000124143	222617	6	1	0.99635	0.9668	0.393442022236551	0	0	0	8	8	0.488977072310406	0.750881834215168	0.224426807760141	1	1	1	0.395943562610229	0.134920634920635	0.504409171075838	4.18164170410028	0.000570776255707763	30
ENSG00000123329	ARHGAP9	chr12	gene	57866038	57882597	-	ENSG00000123329.12	protein_coding	KNOWN	1	ARHGAP9	ARHGAP9	rs12826178	chr12	57622371	rs12826178:ENSG00000123329	260226	106	2	0.99635	0.9668	0.07063	2	0	0	19	0	0.346119929453263	0.248236331569665	0.259700176366843	0.328924162257496	1	1	0.171075837742504	1	0.117724867724868	3.48763248764345	0.000361491628614916	19
ENSG00000130762	ARHGEF16	chr1	gene	3370990	3397677	+	ENSG00000130762.10	protein_coding	KNOWN	2	ARHGEF16	ARHGEF16	rs4648845	chr1	2387101	rs4648845:ENSG00000130762	983889	13	2	0.99635	0.9668	0.382578445367828	5	1	1	23	40	0.346119929453263	0.700176366843034	0.941798941798942	0.169753086419753	0.327601410934744	0.2336860670194	0.123456790123457	0.0132275132275132	0.494708994708995	5.08920532671805	0.000437595129375951	23
ENSG00000240771	ARHGEF25	chr12	gene	58003963	58017959	+	ENSG00000240771.1	protein_coding	KNOWN	2	ARHGEF25	ARHGEF25	rs12826178	chr12	57622371	rs12826178:ENSG00000240771	381592	76	3	0.99635	0.9668	0.7387	2	0	0	12	0	0.247795414462081	0.384479717813051	0.3831569664903	0.328924162257496	1	1	0.285714285714286	1	0.86331569664903	1.10628538133944	0.000228310502283105	12
ENSG00000138175	ARL3	chr10	gene	104436315	104474164	-	ENSG00000138175.7	protein_coding	KNOWN	2	ARL3	ARL3	rs11191419	chr10	104612335	rs11191419:ENSG00000138175	138171	179	0	0.99635	0.9668	0.3929	0	0	8	2	0	1	0.0489417989417989	0.146384479717813	1	0.109347442680776	1	0.717813051146384	1	0.50352733686067	2.60763597056284	0.000627853881278539	33
ENSG00000165997	ARL5B	chr10	gene	18948334	18970568	+	ENSG00000165997.4	protein_coding	KNOWN	2	ARL5B	ARL5B	rs7893279	chr10	18745105	rs7893279:ENSG00000165997	203229	185	4	0.99635	0.9668	0.1531	2	0	1	0	0	0.19620811287478	0.0436507936507936	0.205908289241623	0.328924162257496	0.327601410934744	1	1	1	0.214726631393298	3.1187139489438	0.000133181126331811	7
ENSG00000182196	ARL6IP4	chr12	gene	123464333	123467456	+	ENSG00000182196.8	protein_coding	KNOWN	2	ARL6IP4	ARL6IP4	rs2851447	chr12	123665113	rs2851447:ENSG00000182196	200780	39	0	0.99635	0.9668	0.52977182617301	6	0	1	12	16	1	0.565255731922399	0.20326278659612	0.148589065255732	0.327601410934744	1	0.285714285714286	0.058641975308642	0.686507936507937	4.80569765149053	0.00108447488584475	57
ENSG00000105676	ARMC6	chr19	gene	19144384	19170563	+	ENSG00000105676.7	protein_coding	KNOWN	1	ARMC6	ARMC6	rs2905426	chr19	19478022	rs2905426:ENSG00000105676	333638	40	1	0.99635	0.9668	0.03802	0	0	0	0	0	0.488977072310406	0.56305114638448	0.333774250440917	1	1	1	1	1	0.0873015873015873	3.5356770455633	0.00091324200913242	48
ENSG00000143437	ARNT	chr1	gene	150782181	150849244	-	ENSG00000143437.14	protein_coding	KNOWN	1	ARNT	ARNT	rs140505938	chr1	150031490	rs140505938:ENSG00000143437	817754	104	1	0.99635	0.9668	0.4834	5	0	0	10	7	0.488977072310406	0.257495590828924	0.781305114638448	0.169753086419753	1	1	0.327160493827161	0.150793650793651	0.63668430335097	2.59011380686252	0.000894216133942161	47
ENSG00000111229	ARPC3	chr12	gene	110872630	110888227	-	ENSG00000111229.9	protein_coding	KNOWN	2	ARPC3	ARPC3	rs4766428	chr12	110723245	rs4766428:ENSG00000111229	164982	65	7	0.99635	0.9668	0.4038	12	1	13	41	0	0.0974426807760141	0.438271604938272	0.166225749559083	0.0705467372134039	0.0573192239858906	0.2336860670194	0.0374779541446208	1	0.520723104056437	2.44694532604991	0.00112252663622527	59
ENSG00000117407	ARTN	chr1	gene	44398992	44402913	+	ENSG00000117407.12	protein_coding	KNOWN	2	ARTN	ARTN	rs11210892	chr1	44100084	rs11210892:ENSG00000117407	298908	118	2	0.99635	0.9668	0.63216493748629	0	0	0	7	0	0.346119929453263	0.197530864197531	0.305114638447972	1	1	1	0.432539682539683	1	0.785273368606702	1.42879109078795	5.70776255707763e-05	3
ENSG00000214435	AS3MT	chr10	gene	104629273	104661656	+	ENSG00000214435.3	protein_coding	KNOWN	2	AS3MT	AS3MT	rs11191419	chr10	104612335	rs11191419:ENSG00000214435	16938	146	0	0.99635	0.9668	0.8528	3	0	2	3	0	1	0.115520282186949	0.0224867724867725	0.27336860670194	0.271604938271605	1	0.638007054673721	1	0.925485008818342	3.87226537715033	3.80517503805175e-05	2
ENSG00000164122	ASB5	chr4	gene	177134824	177198722	-	ENSG00000164122.4	protein_coding	KNOWN	1	ASB5	ASB5	rs1106568	chr4	176861301	rs1106568:ENSG00000164122	337421	64	1	0.99635	0.9668	0.8074	0	0	0	0	0	0.488977072310406	0.443121693121693	0.338183421516755	1	1	1	1	1	0.899911816578483	1.18962536551818	0.00015220700152207	8
ENSG00000139352	ASCL1	chr12	gene	103351464	103354294	+	ENSG00000139352.3	protein_coding	KNOWN	2	ASCL1	ASCL1	rs10860964	chr12	103596455	rs10860964:ENSG00000139352	244991	128	0	0.99635	0.9668	0.9156	0	0	0	28	0	1	0.168430335097002	0.24647266313933	1	1	1	0.0815696649029982	1	0.958994708994709	1.4423739130174	0.000418569254185693	22
ENSG00000204653	ASPDH	chr19	gene	51014858	51017947	-	ENSG00000204653.4	protein_coding	KNOWN	3	ASPDH	ASPDH	rs56873913	chr19	50091199	rs56873913:ENSG00000204653	926748	37	3	0.99635	0.9668	0.526	0	0	0	0	0	0.247795414462081	0.574514991181658	0.882275132275132	1	1	1	1	1	0.68342151675485	0.50589478519826	0	0
ENSG00000166183	ASPG	chr14	gene	104552016	104579098	+	ENSG00000166183.10	protein_coding	KNOWN	2	ASPG	ASPG	rs12887734	chr14	104046834	rs12887734:ENSG00000166183	505182	35	0	0.99635	0.9668	0.354102206058986	0	0	0	61	18	1	0.584656084656085	0.511904761904762	1	1	1	0.0105820105820106	0.0502645502645503	0.459876543209877	4.43686910944977	0.000532724505327245	28
ENSG00000174939	ASPHD1	chr16	gene	29911696	29931185	+	ENSG00000174939.6	protein_coding	KNOWN	2	ASPHD1	ASPHD1	rs12691307	chr16	29939877	rs12691307:ENSG00000174939	28181	19	0	0.99635	0.9668	0.2638	0	0	0	18	11	1	0.664462081128748	0.0339506172839506	1	1	1	0.182980599647266	0.100529100529101	0.347442680776014	6.73731185387692	0.000228310502283105	12
ENSG00000152092	ASTN1	chr1	gene	176826438	177134109	-	ENSG00000152092.9	protein_coding	KNOWN	1	ASTN1	ASTN1	rs6670165	chr1	177280121	rs6670165:ENSG00000152092	146012	190	6	0.99635	0.9668	0.3803	37	1	1	1	0	0.120811287477954	0.0392416225749559	0.153439153439153	0.0171957671957672	0.327601410934744	0.2336860670194	0.810405643738977	1	0.492504409171076	2.58270305085161	0.000266362252663623	14
ENSG00000197785	ATAD3A	chr1	gene	1447531	1470067	+	ENSG00000197785.8	protein_coding	KNOWN	2	ATAD3A	ATAD3A	rs4648845	chr1	2387101	rs4648845:ENSG00000197785	939570	0	1	0.99635	0.9668	0.5591	0	0	0	61	25	0.488977072310406	1	0.896825396825397	1	1	1	0.0105820105820106	0.0264550264550265	0.709435626102293	4.08448870871994	0.00133181126331811	70
ENSG00000160072	ATAD3B	chr1	gene	1407143	1433228	+	ENSG00000160072.12	protein_coding	KNOWN	2	ATAD3B	ATAD3B	rs4648845	chr1	2387101	rs4648845:ENSG00000160072	979958	0	2	0.99635	0.9668	0.7013	3	0	2	27	9	0.346119929453263	1	0.937830687830688	0.27336860670194	0.271604938271605	1	0.0886243386243386	0.121252204585538	0.835537918871252	2.35374796415959	0.00076103500761035	40
ENSG00000215915	ATAD3C	chr1	gene	1385069	1405538	+	ENSG00000215915.5	protein_coding	KNOWN	2	ATAD3C	ATAD3C	rs4648845	chr1	2387101	rs4648845:ENSG00000215915	1002032	12	3	0.99635	0.9668	0.5209	0	0	0	37	7	0.247795414462081	0.709876543209877	0.956349206349206	1	1	1	0.0471781305114638	0.150793650793651	0.677689594356261	2.32554100311485	0	0
ENSG00000128272	ATF4	chr22	gene	39915700	39918691	+	ENSG00000128272.10	protein_coding	KNOWN	2	ATF4	ATF4	chr22_39987017_D	chr22	39987017	chr22_39987017_D:ENSG00000128272	71317	47	10	0.99635	0.9668	0.06511	18	32	13	0	0	0.0568783068783069	0.524691358024691	0.0753968253968254	0.0432098765432099	0.0573192239858906	0.00925925925925926	1	1	0.112433862433862	4.7703802280342	0.00220700152207002	116
ENSG00000169136	ATF5	chr19	gene	50431974	50437192	+	ENSG00000169136.3	protein_coding	KNOWN	3	ATF5	ATF5	rs56873913	chr19	50091199	rs56873913:ENSG00000169136	340775	40	4	0.99635	0.9668	0.8355	0	0	0	3	0	0.19620811287478	0.56305114638448	0.341710758377425	1	1	1	0.638007054673721	1	0.918430335097002	1.15887985908097	0.000437595129375951	23
ENSG00000166669	ATF7IP2	chr16	gene	10420291	10577495	+	ENSG00000166669.9	protein_coding	KNOWN	2	ATF7IP2	ATF7IP2	rs9922678	chr16	9946319	rs9922678:ENSG00000166669	473972	71	2	0.99635	0.9668	0.8214	0	0	3	2	0	0.346119929453263	0.408289241622575	0.477072310405644	1	0.224867724867725	1	0.717813051146384	1	0.909611992945326	0.834824357217607	7.6103500761035e-05	4
ENSG00000175224	ATG13	chr11	gene	46638826	46696368	+	ENSG00000175224.10	protein_coding	KNOWN	1	ATG13	ATG13	chr11_46350213_D	chr11	46350213	chr11_46350213_D:ENSG00000175224	288613	176	0	0.99635	0.9668	0.628	3	4	0	2	11	1	0.0551146384479718	0.291887125220459	0.27336860670194	1	0.109347442680776	0.717813051146384	0.100529100529101	0.78042328042328	3.7766149840836	0.000570776255707763	30
ENSG00000085978	ATG16L1	chr2	gene	234118697	234204320	+	ENSG00000085978.16	protein_coding	KNOWN	2	ATG16L1	ATG16L1	rs6704768	chr2	233592501	rs6704768:ENSG00000085978	526196	191	5	0.99635	0.9668	0.2293	57	8	36	31	20	0.153439153439153	0.0374779541446208	0.532186948853616	0.00705467372134039	0.00573192239858906	0.0599647266313933	0.0679012345679012	0.0401234567901235	0.310405643738977	5.0164299107705	0.00270167427701674	142
ENSG00000105726	ATP13A1	chr19	gene	19756007	19774502	-	ENSG00000105726.11	protein_coding	KNOWN	2	ATP13A1	ATP13A1	rs2905426	chr19	19478022	rs2905426:ENSG00000105726	296480	178	0	0.99635	0.9668	0.9772	0	0	5	4	1	1	0.0511463844797178	0.302028218694885	1	0.160493827160494	1	0.569664902998236	0.301587301587302	0.991622574955908	2.40434328669884	0.000190258751902588	10
ENSG00000174437	ATP2A2	chr12	gene	110718561	110788898	+	ENSG00000174437.10	protein_coding	KNOWN	1	ATP2A2	ATP2A2	rs4766428	chr12	110723245	rs4766428:ENSG00000174437	4684	0	3	0.99635	0.9668	0.02571	20	2	4	17	6	0.247795414462081	1	0.00705467372134039	0.0374779541446208	0.189594356261023	0.17989417989418	0.194885361552028	0.167989417989418	0.0731922398589065	9.3525851088199	0.004337899543379	228
ENSG00000110955	ATP5B	chr12	gene	57031959	57039798	-	ENSG00000110955.3	protein_coding	KNOWN	1	ATP5B	ATP5B	rs12826178	chr12	57622371	rs12826178:ENSG00000110955	582573	100	0	0.99635	0.9668	0.46	2	2	4	3	0	1	0.279982363315697	0.593033509700176	0.328924162257496	0.189594356261023	0.17989417989418	0.638007054673721	1	0.600970017636684	1.03171460596281	0.000494672754946728	26
ENSG00000249222	ATP5L2	chr22	gene	43035809	43036607	-	ENSG00000249222.1	protein_coding	KNOWN	2	ATP5L2	ATP5L2	rs6002655	chr22	42603814	rs6002655:ENSG00000249222	432793	59	0	0.99635	0.9668	0.364718487159831	0	0	0	0	0	1	0.467372134038801	0.431216931216931	1	1	1	1	1	0.477072310405644	1.58123120025404	0	0
ENSG00000185344	ATP6V0A2	chr12	gene	124196865	124245549	+	ENSG00000185344.7	protein_coding	KNOWN	2	ATP6V0A2	ATP6V0A2	rs2851447	chr12	123665113	rs2851447:ENSG00000185344	531752	25	1	0.99635	0.9668	0.7332	0	0	0	21	0	0.488977072310406	0.638447971781305	0.536155202821869	1	1	1	0.144179894179894	1	0.860229276895944	0.773887926546062	7.6103500761035e-05	4
ENSG00000117410	ATP6V0B	chr1	gene	44440159	44443967	+	ENSG00000117410.8	protein_coding	KNOWN	2	ATP6V0B	ATP6V0B	rs11210892	chr1	44100084	rs11210892:ENSG00000117410	340075	22	5	0.99635	0.9668	0.717	0	5	0	3	0	0.153439153439153	0.648148148148148	0.340388007054674	1	1	0.0895061728395062	0.638007054673721	1	0.847883597883598	1.24268103408173	5.70776255707763e-05	3
ENSG00000159720	ATP6V0D1	chr16	gene	67471917	67515140	-	ENSG00000159720.5	protein_coding	KNOWN	2	ATP6V0D1	ATP6V0D1	rs8044995	chr16	68189340	rs8044995:ENSG00000159720	674200	69	6	0.99635	0.9668	0.7661	0	0	9	3	4	0.120811287477954	0.420634920634921	0.673721340388007	1	0.0943562610229277	1	0.638007054673721	0.205026455026455	0.878747795414462	2.10881229901631	0.000932267884322679	49
ENSG00000171953	ATPAF2	chr17	gene	17918373	17942523	-	ENSG00000171953.9	protein_coding	KNOWN	2	ATPAF2	ATPAF2	rs8082590	chr17	17958402	rs8082590:ENSG00000171953	15879	44	0	0.99635	0.9668	0.4746	0	0	10	17	0	1	0.540564373897707	0.0207231040564374	1	0.0811287477954145	1	0.194885361552028	1	0.62037037037037	4.35394467087084	0.00121765601217656	64
ENSG00000163635	ATXN7	chr3	gene	63850233	63989138	+	ENSG00000163635.12	protein_coding	KNOWN	2	ATXN7	ATXN7	rs832187	chr3	63833050	rs832187:ENSG00000163635	17183	48	0	0.99635	0.9668	0.9397	0	0	0	5	0	1	0.520723104056437	0.0229276895943563	1	1	1	0.514550264550265	1	0.969135802469136	3.80676047615029	0.000856164383561644	45
ENSG00000146776	ATXN7L1	chr7	gene	105245514	105517050	-	ENSG00000146776.10	protein_coding	KNOWN	1	ATXN7L1	ATXN7L1	rs6466055	chr7	104929064	rs6466055:ENSG00000146776	587986	119	3	0.99635	0.9668	0.1408	10	0	4	1	5	0.247795414462081	0.191798941798942	0.597442680776014	0.0895061728395062	0.189594356261023	1	0.810405643738977	0.187389770723104	0.19620811287478	3.81824081013847	0.000513698630136986	27
ENSG00000135407	AVIL	chr12	gene	58191159	58212487	-	ENSG00000135407.6	protein_coding	KNOWN	2	AVIL	AVIL	rs12826178	chr12	57622371	rs12826178:ENSG00000135407	590116	42	1	0.99635	0.9668	0.2755	0	0	0	5	9	0.488977072310406	0.549823633156966	0.600529100529101	1	1	1	0.514550264550265	0.121252204585538	0.35626102292769	3.6519183516458	0.000665905631659056	35
ENSG00000147160	AWAT2	chrX	gene	69260392	69269788	-	ENSG00000147160.5	protein_coding	KNOWN	2	AWAT2	AWAT2	rs5937157	chrX	68377126	rs5937157:ENSG00000147160	892662	83	0	0.99635	0.9668	0.147855046792836	0	0	0	0	0	1	0.350970017636684	0.852292768959436	1	1	1	1	1	0.203703703703704	1.75091395940522	3.80517503805175e-05	2
ENSG00000109956	B3GAT1	chr11	gene	134248398	134281812	-	ENSG00000109956.8	protein_coding	KNOWN	2	B3GAT1	B3GAT1	rs75059851	chr11	133822569	rs75059851:ENSG00000109956	459243	21	2	0.00365	0.9668	0.5373	2	0	0	75	6	0.346119929453263	0.656084656084656	0.456349206349206	0.328924162257496	1	1	0.00573192239858906	0.167989417989418	0.690917107583774	2.93808667136074	0.000437595129375951	23
ENSG00000176383	B3GNT4	chr12	gene	122688090	122693499	+	ENSG00000176383.8	protein_coding	KNOWN	2	B3GNT4	B3GNT4	rs2851447	chr12	123665113	rs2851447:ENSG00000176383	977023	85	0	0.99635	0.9668	0.6111	3	0	2	2	4	1	0.341269841269841	0.934303350970018	0.27336860670194	0.271604938271605	1	0.717813051146384	0.205026455026455	0.761022927689594	1.9256621590439	9.51293759512938e-05	5
